no,full_text,class
951,Ojeknya bisa diganti ke angkot jaklingko butuh effort jalan kaki dikit buat ke busstopnya Uang makannya kurangin 500 cukup buat sebulan Sendernya masak kan cari inspirasi cara nyetok bahan2 mentah Jatah ortunya tambahin lah dikit,0
952,gamau lg gue naik jaklingko,2
953,Another funny epic malu ga mau keulang moment adalah naik jaklingko arah st cikini ketika balik dari TIM Yg belakang penuh dan mengharuskan gw duduk depan DENGAN KEKETATAN ROK INI gw ga bisa naik dong seolah olah yg gw naikkin ini rubicon begitu,0
954,Serius deh gausah arisan Buat apa Itu hal yg gapasti buat dirimu Coba Alokasikan dengan hal yg bner urgent Ojek Kmu bisa cari kost sekitar yg deket halte busway jaklingko dll Laundry Sehabis mandi biasain langsung cuci sendiri pakaiannya biar ringan,0
955,Sebelum naik gw jg belajar hal baru kalo ternyata di Cikini naik 10A ga bisa seenaknya naik krn bisa jadi itu jaklingko ngga ke arah yg kita mau Harus nanya dulu abangnya ke kiri atau kanan kanan ke gondangdia kiri ke raden saleh Gw naik yg ke kiri OKLAH,0
956,Ga bisa diubah tempat pick up kopinya krn di app jg menunjukkan kopi gw tinggal diambil masnya jg ga bisa berbuat apa apa yaudah baik USUT PUNYA USUT ternyata janjiw yg gw pilih mengharuskan gw naik transportasi krn kaki gw bakal mleyot kalo jalan Naik jaklingko lah gw,0
957,Jajan promo Point Coffee disponsori Angkot Mikrotrans Jaklingko NOL RUPIAH Ojol Motoran Ribet parkir,1
958,okto Hai Kak Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih RZK,0
959,Hai kak silakan gunakan kartu berlogo Jaklingko kak BR,0
960,Edisi dempet2an semi jongkok di jaklingko no 14 supaya bisa keangkut dan ga nunggu lebih lama lagi Sabar dikit lagi palmerah,0
961,Ojek gt jaklingko Laundry gt laundry koin Makan gt jangan beli bahan di mall yang mahal,0
962,Transjakarta min kmrn liat vending machine KUE di jakbar sama jakpus jual kartu jaklingko flazz sekarang bisa naik mikrotrans pake flazz,0
963,Transjakarta sebenernya sistem jaklingko tentang jarak 100 km 10 itu masih dipake ga sih kok kayanya banyak modifikasi yg keliatannya efeknya ga baik,2
964,Emang ga bisa naik bis jaklingko Atau coba tanya tanya temen kantor info kosan sekitar situ Kalo sendernya kerja jadi karyawan sed yu gaji segitu ya standar gaji staff sed yu emang,0
965,Urusan Heru cuma ngilangin logo Jakarta dan logo JakLingko di angkot Mikrotrans,0
966,Jkt banyak tj atau jaklingko atau mentok2 krl atau angkot biasa pinter2 nyari aja kecuali itu udh mepet bgt gada cara lain okelah full naik ojol sm arisan kalo bisa gausah makannya juga kayanya harus dipangkas,0
967,Maaf nder aku juga tinggal di Jakarta Menurutku kmu terlalu boros nder 1 Coba cari kost yg dkt tmpt krja atau dkt halte 2 Pakai transportasi lain Dijakarta menurutku untuk tranformasi cukup mudah Kmu bisa naik tj krl mrt atau angkot Bahkan jaklingko gratis nder,0
968,Jalan bareng Ismail menikmati subsidi negara Pemprov DKI Jakarta transjakarta electricbus buslistrik jaklingko Transjakarta publictransportation subsidi untukIndonesia,0
969,Aku pilih pak anies mleyot bgt bikin program jaklingko penolong mahasiswa ongkos pas pasan yg emng harus milih buat makan siang atau buat ongkos mana nyampe depan gang angkotnya aku berharap pemimpin jakarta yang baru jangan hapus program itu,0
970,kartu jaklingko aku hilang di dufan sekitar jam 6 sore pas mau tutup mana isinya masih banyak soalnya baru isi saldo hari ini btw,0
971,kartu jaklingko aku ilang kayaknya jatuh di dufan sekitar jam 6 sore pas dufan mau tutup mana saldonya masih banyak dan baru dipake sekali,0
972,Itu pp ojek nya sebulan atau brp lama Nder di jkt ada transjakarta ada krl ada jaklingko pls digunakan sebaik2nyaa,0
973,Kalo pak anies jadi presiden saya ingin ada metode transportasi terintegrasi kaya jaklingko terutama di daerah saya bekasi,0
974,No offense supir Jaklingko kok rata rata ngeselin yah,2
975,Kenapa jaklingko 25 penumpang gak boleh duduk di depan kalau belum penuh kursi yg di belakang emang bener aturannya penuh belakang dulu baru depan gmn kalau yg kaki nya sakit tolong di proses min kalau di blg trimaksh oleh penumpang juga gak pernah di balas,2
976,ojek bisa cari kosan yg deket halte bustop jaklingko laundry bisa cuci sendiri makan bisa beli magicom jadi tinggal beli lauk arisan kyknya ga perlu banget Kondisi diatas bisa dijadiin solusi kalo kamu emang bener mau press budget,0
977,Jaklingko halte transjakarta dan stasiun 2 dipercantik kartu lansia dll,0
978,bayangin w lg nunggu jaklingko di jembatan andara eh rombongan djj lewat,0
979,buat naik jaklingko Nyampe kantor bener2 keringetan sebadan2 jadinya gua dari rumah pake kaos trus ganti baju formalnya di kantor Kalo pulang aku naik angkot soalnya gaada jaklingko kalo arah pulang trus yaudah masih sama rutenya kek berangkat,0
980,Ii si marwah ni sotau bgt naik jaklingko segala untung ga nyasar besok2 lewat slipi kemanggisan aja de udh gausah aneh2,0
981,Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Terima kasih LM,0
982,Halim bisa pake Metrotrans or TJ Reguler modifikasi dengan non BRT Kalo gasalah sekarang dah ada Jaklingko cuman kek kurang pas aja gitu makanya ga dilirik ama yang mereka naik turun ke Bandara Kalo Soetta ya itu paling antara Royaltrans ya TJ Reguler or bisa jadi JRC kan,0
983,del mjb kak jaklingko yang ngelewatin kuncit nomor brp ya,0
984,Kelewatan stasiun karena tdurr truss pas keluar stasiun naik jaklingkonya salah jurusan Akhirnya turun tngh jln dan jln kaki ke stopan yg jaklingko yg bner,0
985,salfok ada jaklingko,0
986,kenapa abang jaklingko kesabarannya setipis tisue semua,1
987,turun dari jaklingko langsung jatuhh,0
988,guyss naik jaklingko tuh bisa pake flazz gak sih,0
989,Ayukk sinii jaklingko bareng,0
990,Transjakarta min naik mikrotrans tuh kartu jaklingko yg ada tulisan emoney dibelakangnya dikenain tarif gk min,0
991,Ayuk jaklingko date WKWK,0
992,Aku blm prnh naik jaklingko,0
993,Jaklingko enak dah,1
994,Transjakarta Di halte JORR belom ada vending machine buat beli or top up Jaklingko Tangga halte ini tinggi dan ga disability friendly Kasian orang yg butuh top up cepet apalagi lansia harus turun naik Bolehkah ditaro vending machine di halte ini Thanks,2
995,kocak banget salah naik jaklingko tapi bawa kalo yang lain juga pada salah bukan blio ajah wkwkw,0
996,Engga AC benerann tpi di Jaklingko,0
997,e money atau flazz hampir bisa ke semua transport kokk kek krl mrt jaklingko,0
998,tim jaklingko,0
999,supir jaklingko ngapa pada jutek2 bgtsi anjay,2
1000,sy Hai kak Layanan Mikrotrans Jaklingko beroperasi sampai jam 22 00 WIB Tks DPS,0
1001,bond ahmad Hah jakarta Transportasi integrasi jaklingko gratis dengan berbagai rute ke gang2 jakarta lu bilang autopilot,0
1002,Transjakarta ka kartu jaklingko BCA Flazz tersedia di halte mana ya bisa dibantu info ga ya,0
1003,Tahun kemarin sempat ada Tron kaya jaklingko baru trial buat daerah rawalumbu eh vendornya ngilang,0
1004,Pake keychain segambreng di tas naro kartu kereta sama jaklingko pake cahol dicon,0
1005,Jakarta mana dulu nder Di tenpat gua kontrakan sekitar 1 2 jt Biaya makan sehari minimal 50k Transport bisa gratis kalau lu naik jaklingko,0
1006,Bisaa dungs Install aplikasi moovit deh dia lengkap bgt dr angkot jaklingko busway kereta mrt semua ada disitu ntr dia arahin scr live tinggal masukin aja lokasi awal sama lokasi tujuan Trs dia juga ada perkiraan biaya sm berapa jam sampenya,0
1007,Naik tj krl jaklingko adalah metode yg sangat membantu dalam memahami hukum pertamanya bapak newton,0
1008,coba isi di alfa or indo nder waktu itu sempet kejadian sih di aku sama temenku tapi bedanya punya kita jaklingko bni top up lewat mbanking gabisa masuk saldonya tapi waktu top up di alfa tiba2 saldo yg top up lewat mbanking langsung ikut keisi,0
1009,bawa kartu jaklingko jd bisa kemana2,0
1010,TRUS HARI INI AK JALAN2 CASHLESS DENGAN 0X PAKE OJOL lafyu jkt Lafyu tj krl jaklingko wkwkwkwk,0
1011,Jd tadi ke tebet eco park gue pdhl punya recehan ya buat naik angkot gitu yg bukan jaklingko Malah gue pake jajan wkwkwkwk trs pas pulang turun st tanjung barat lama bgt nunggu busway untung sabar soalnya bener2 ga ada recehan wkwkwkwk,0
1012,jkt oh satu lg harus ny di soetta jg di halim ada booth yg jual kartu jaklingko atau seenggak ny kartu multi trip KRL,0
1013,Ga ad respon sama sekali masalah halte jaklingko yg di depan RS Ciputra huospital citra 5 JD susah untuk nungguin jaklingko pemerintah setempat ya masih kalah sama tukang tanaman hias,2
1014,Transjakarta info dari bpsdm kalibata ke lotte dong min pakai jaklingko,0
1015,poerba Lo orang Jakarta tapi merem sama PROGRAM JAKLINKO ya Program Jaklingko INTEGRASI TransJakarta MRT amp KRL Lo kagak lihat Model2 RAKYAT kayak Elo ini yg disediain Trensportasi MASAL Malah pake MOBIL PRIBADI sambil teriak2 MACET amp POLUSI BIKIN NKRI ini sulit MAJU KEMPLUD,0
1016,Lupa nggak bawa kartu prepaid dibantu mbak di halte pluit download app jaklingko hebat dan helpfull thanks Transjakarta,1
1017,Min rute jaklingko 30 yg dari mnc ke grogol naiknya dimananya min Seberang mnc mananya Tapi ga ada plang busnya Transjakarta,0
1018,Hai kak saat ini layanan Transjakarta tentunya terintegraasi kak pelanggan dari rute NBRT bisa transit di Halte Transjakarta tanpa mebayar kembali pun juga dengan sistem pembayaran dari PT Jaklingko Indonesia tersedia tarif Integrasi antar moda Terima kasih,0
1019,Hai kak Silakan beli kartu Jaklingko di halte Transjakarta yang tersedia Mesin Vending Terima kasih RJ,0
1020,Sama dari stasiun ke rumah juga cek GO JEK Grab Maxim kalau ada promo baru order No Promo ya JAKLINGKO aja gratis Plus jalan kaki sehat,1
1021,BAHHHH 100 angkot jaklingko punya eug,0
1022,ke haltenya hrs naik ojol gaada jaklingko atau angkot gituu bisa di press lagi biayanya dibagian situu biar lebih worth it,0
1023,Transjakarta dimana saya bisa beli kartu jaklingko yg flazz bca soalnya saya pake bank bca,0
1024,katanya harus daftarin dulu di app baru bisa pake buat jaklingko kartu jaklingko bukan skrg tetep bayar udah ga gratis lagi,0
1025,baru pertamakali mau naik jaklingko pake kartu flazz tetep gratis apa bayar ya,0
1026,Maksudnya naik mikrotrans ya war Kalau jaklingko itu sistem integrasi pembayaran trans umum di Jekardah,0
1027,Me too di jaklingko dan busway,0
1028,eh jaklingko ya kalo jkt maah,0
1029,Kalo hari ini gue gak ketemu orang2 baik pasti gue udah badmood tapi entah kenapa dari tadi gue ketemu orang baik2 banget gue terharu sampai gue inget2 malem ini bahkan sampai gue ngetik ini sebenarnya sederhana bgt dibales terima kasihnya dari abang jaklingko orang2nya ramah,1
1030,Transjakarta min kenapa kartu jaklingko yg baru aku beli di vending mechine tije ga bisa topup ya,0
1031,please banget kenapa kartu jaklingko aku baru beli tapi ga bisa topup via e commerce even cek update saldo di vending machine ataupun aplikasi living juga ga bisa kenapa ya,0
1032,Done Aku pengguna aplikasi JakLingko yg yaa gitulah Btw kalo butuh jasa responden bisa ke huehehehe,0
1033,Udh coyy gue nonton di jaklingko gue ulang ulang sampe ketawa tanpa suara berkali kali,0
1034,Kalo sudirman under sejuta susah Kalo mau under sejuta cari agak jauh tp accessible by tj beli kartu jaklingko bisa naik tj Rp0,0
1035,curiga kalo abang jaklingko gagal war tiket coldplay nih,0
1036,Parah nih jaklingko udah komplen perkara double deduct udah 3 hari gak digubris emang sih saldo nya gak seberapa Penasaran udah berapa banyak uang penumpang yg kesedot,2
1037,Beli kartu flazz yg gampang di mana ya Pake jaklingko emoney error mulu udah 2x kejadian saldo ewallet kepotong tapi saldo kartunya ga nambah Udah kirim laporan pengaduan sesuai arahan petugas abis itu ya ga ada kelanjutan ga masuk juga saldonya,2
1038,gua liat konten mbak2 jali di tiktok soal transportasi umum gratis udah ada Jaklingko kak tapi semoga pemerintah bisa tambah kendaraan lagi karena emang belum cukup merata,0
1039,Aaaa ada aku yang id photo minghao background jaklingko,0
1040,Hai Kak Silakan naik rute 9D dari halte JakLingko berada di kawasan Stasiun Tanah Abang Terima Kasih Ir,0
1041,ar Pemerintah kalau berniat membenahi pasti bisa Bikin tol aja yang lebih sulit bisa apalagi membenahi yang sudah ada Di Jakarta juga dulu kopaja angkot saling rebut penumpang dan ngetem Sekarang dengan pakai sistem transportasi terpadu JAKLINGKO kini angkot kopaja bs join,0
1042,Transjakarta mau tanya untuk beli kartu jaklingko bisa dibeli dimana ya lalu klo mau top up bisa dari marketplace ga,0
1043,Program Jaklingko adalah salah satu bentuk sikap proaktif Pak Anies dalam menangani kemacetan jakarta,0
1044,Maraknya masyarakat menjadikan Jaklingko sbg angkutan umum pilihan adalah bukti atas proaktif nya Pak Anies mensejahterakan masyarakat,0
1045,Hai Kak Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih SY,0
1046,Transjakarta min mau tanya kalo dr SMKN 50 ke HKBP Rawamangun naik jaklingko 74 bisa ga ya,0
1047,bisa nder busway krl jaklingko,0
1048,Bisa nder jaklingko juga,0
1049,Maraknya masyarakat menjadikan Jaklingko sbg angkutan umum pilihan adalah bukti atas tindakan proaktifnya Pak Anies mensejahterakan masyarakat,0
1050,Hai Kak dari halte Jaklingko Tanah Abang silakan naik rute 9D menuju halte MH Thamrin kemudian transit naik koridor 1 menuju halte Monas dan melanjutkan transit naik koridor 2 ke arah Pulogadung turun di halte Cempaka Timur Terima Kasih Ir,0
1051,Mrt krl tj bisa Klo jaklingko gatau deh,0
1052,Klo angkot jaklingko aku kurang tau tp klo MRT sm Busway bisa sm jajan di indoapril,0
1053,bisa aku jaklingko pake emoney kok,0
1054,kartu mandiri emoney kayak ini bisa di pakai buat semua transportasi ga si angkot jaklingko krl mrt dan busway,0
1055,Jaklingko adalah hasil dari Inisiatif dan program proaktif yang dilakukan oleh Pak Anies,0
1056,Nunggu jaklingko benhil,0
1057,Transjakarta min jaklingko yang dari citraland ke taman anggrek ada ga sih atau dari stasiun grogol ke taman anggrek,0
1058,Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Tks FN,0
1059,nebeng ke bulan boleh pake jaklingko ngga,0
1060,non brt kenapa ga dibikin gratis aja kayak jaklingko,0
1061,Jaklingko Gratis Cuma Anies Yang Peduli,0
1062,QuinnaNew2209 Haha lihat fokus pd bangunan phisik atau beutifikasi kota yg dulu dia blg firaun aja kg bisa Beberapa dia cm lanjutkan kok diblg prestasi Revitalisasi kota tua jaki jaklingko lbh parah program ambyar dijadikan prestasi sumur resapan dp0,0
1063,Transjakarta Tolong direspon Kata jaklingko saya harus menghubungi transjakarta karena transaksinya tidak tercatat Mana tanggung jawabnya Saya tidak mau dilempar lagi ke pihak lain,2
1064,dear jaklingko yang benar apa sih banyak driver yang kita gaboleh duduk depan tapi saat minta bantu tap mereka bilang tap sendiri Kalo mesin nya di belakang sih oke aja ini masih didepan kok sok gitu sih,2
1065,Lu ngomong apa si dul Asli jakarta bukan lu Mau di adu era jokowi jadi gubernur vs anies yang gagal bisa menghasilkan karya Jaklingko JAKI Smart Budgeting Ecopark JakHabitat DP 0 persen Jakpreneur KJP Mahasiswa Sumur Resapan JPO estetik Jalur Sepeda,0
1066,Semalem mimpi Ridwan Kamil ngeresmiin sejenis Jaklingko buat di Bandung Raya buat gantiin angkot Besoknya ngantor naik itu Sialan cuma mimpi,0
1067,ar Ya itu tugas Anda dan para politikus untuk mengibahnya Kalau ada wujudnya murah dan nyaman spt JakLingko orang pada beralih ko Cek aja di d Jakarta Kak,1
1068,Males naik jaklingko jadi aku akan naik grab,0
1069,Selamat pagi kak untuk kartu jaklingko terbitan dari bank BNI bisa digunakan untuk transaksi pembayaran perjalanan Commuterline tks,0
1070,Selamat pagi kak untuk kartu jaklingko terbitan dari Bank apa ya kak Tks,0
1071,izin tanya min Harus pake kartu kereta apa bisa pake kartu jaklingko juga,0
1072,Transjakarta jaklingko 24 Terminal Pulo Gadung kira2 jam 16 45 wib,0
1073,yang di tf itu masuknya ke saldo jaklingko atau atm dki deh aku bingung bgt dm bank dki ga dibales dm tj juga ga di bales plssss bingung aku,0
1074,gais wta donkkkk jd bbrp bulan lalu tuh adek ku bikin atm dki gt kan di sekolahnya kartunya bisa yang skalian jaklingko gtgt jg dan udah sempet di tf sama bapak ku ini aku gatau sih krn gak liat langsung tp pas aku tap di tj tuh dia saldonya masih 0 apakah,0
1075,Dikira bukain pintu angkot jaklingko kali ya,0
1076,Transjakarta Hallo min selamat malam Saya ingin melaporkan supir jaklingko 52 Muara Angke Kalideres dengan nomor body BDL 1570 Jum at 26 Mei 2023 Pukul 19 57 WIB Supir jaklingko membuat penumpang tidak nyaman karena melontarkan pertanyaan yang bersifat pribadi,2
1077,Transjakarta Hallo min selamat malam Saya ingin melaporkan supir jaklingko 52 Muara Angke Kalideres dengan nomor body BDL 1570 Pukul 19 57 WIB Supir jaklingko sangat membuat penumpang tidak nyaman karena melontarkan pertanyaan yang bersifat pribadi,2
1078,mjb emoney mandiri bisa buat jaklingko kah,0
1079,YA ALLAH JAKJOHFAM DAH KEK ANAK PERUSAHAAN JAKLINGKO,0
1080,Terutama jaklingko yang cikini gondangdia bad bgttt supir2 nya Transjakarta,2
1081,Knp supir jaklingko yang aku temuin 8 10 nya pelayanannya gak bgt mulai dr gamau berenti pdhal udh distop2 trs marah2 gajelas ke penumpang Apa krn gratis atau bgmaiana Transjakarta,2
1082,Jaklingko 100 GRATIS TRANSJAKARTA DOUBLE DECK ITU GRATIS KOK ISO NGOMONG GITU TO LE,0
1083,AbdillahToha Btw ente orang Jakarta Klau orang Jakarta udah gak ngeributin kerja Anies contoh Warga kampung Aquarium sudah nyaman setelah digusur paksa Jaklingko memudahkan warga kesana kemari amp turut mengurangi kemacetan dari angkot yg hobi ngetem dengan merangkul drivernya,1
1084,Nasdem please jangan lagi bela anies dgn cara gak masuk akal Kerja senyap bohong krn anies gak bisa kerja Jaklingko bukan punya anies hanya nama yg diganti Yg bisa kerja ahok Cuma ahok gak bisa untungkan nasdem Itu saja,0
1085,Transjakarta konon katanya ada netizen yg minta angkot Jaklingko jadi berbayar katanya biar pelayanannya lebih bagus lagi,2
1086,Ilustrasi sederhana Seorang biasa pergi ke pasar tiap hari dgn angkot Tiap hr PP setidaknya 10rb Sebulan habis 300rb Dgn JakLingko 300rb td bs utk beli susu anaknya Keberpihakan terhadap rakyat kecil,1
1087,kan Ahok yg membangun MRT dan LRT kemudian mulai merencanakan integrasi transportasi Ahok pula yg mulai melakukan pembaharuan alat2 transportasi biar nyaman Dan memberikan tiket murah terusan bg pengguna TransJakarta Anies cuma menamainya saja jd Jaklingko Begitupun Jakgrosir,0
1088,haus Hai Kak Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih WY,0
1089,Transjakarta min jak 59 jam 21 15 dari rawamangun udah gak ada Katanya jaklingko sampai jam 22 00,0
1090,Kalo aja Pemkot Bekasi revolusioner dan berani benahin transportasi umum di dalkot Bekasi aja dulu itu potensinya gede bgt macem JakLingko kalo di Jakarta Ato Bogor lah kayak yg saya bilang melalui BisKita nya CMIIW,0
1091,Udah bener andelin skema Jaklingko eh malah merembet ke LRT yang merugi terus sama MRT mahal coyyy Maksa integrasi malah ngerugiin kwkwkw,0
1092,buat driver jaklingko yg tadi klo ada apk buat rate pelayanan ny mw kasi bintang satuuu,2
1093,Raharjo Anies bisa tuh menggratiskan warganya naik angkot Jaklingko dan menggaji Supirnya tiap bulan Tapi kenapa Gubernur yg lain ga bisa ya,0
1094,idup lagi capek nya ketawa dikit liat saldo jaklingko gw sisa 5ribu,0
1095,Gabisa langsung bayar pake QRIS atau QR code apalah gitu Harus via jaklingko atau tije di manaaaaaaaaa udah repot daptar dulu lemot servernya eror pula nanges,2
1096,Transjakarta id Bagaimana bisa jaklingko kondisi seperti ini Halo membahayakan penumpang sekali ya Mana armada baru nya gaada di launching Mobil seperti ini sudah selayaknya di ganti Atur kebijakan saja sulit yak pak pejabat,2
1097,Halo TJ ga responsif yak sm laporan masyarakat Transjakarta lihat kondisi jaklingko 80 sudah sangat membahayakan penumpang GIMANA TJ KEBIJAKAN PEREMAJAAN ARMADA SANGAT MEMBAHAYAKAN PENUMPANG,2
1098,Jaklingko dah cik biar bisa naik angkotnya,0
1099,halo tim jaklingko mau tanya klo cashback dari tarif integrasi akan masuk app di hari ke brp ya Soalnya saya cek blm masuk di app,0
1100,manusia kuat penumpang angkot jaklingko,0
1101,sumpah supir jaklingko mostly ngeselin bgt anjinggg arogan lo bayangin aja gue mau ditabrak padahal mau nyebrang doang dan gue udah kasih aba kendaraan lain disampingnya jg udah berenti sampe warga sekitar kaget jg kalo gue liat platnya udah gue laporin asli,2
1102,Halo Transjakarta angkot JakLingko no 44 rute Andara Lenteng Agung sopir mobil B 2275 TK koq kasar ya penumpang minta diturunkan di halte tp dia menjawab dgn tdk sabar iyaa iyaa iyaa trus maksa mau naikin penumpang lagi dgn keyakinan bhw komposisi,2
1103,alonely Jaklingko di lawan penguasa jalanan kendaraan ga pake rem Serabat serobot kalau di tegor galakan dia serasa plat kuning punya Gaye Gw juga sampe jadi korban,2
1104,Untuk masyarakat pengguna transportasi umum Pak Anies penyelamat kita semua dia punya solusi Jaklingko,0
1105,Eh monyet homo Rmh gue dkt tanah abang msh satu kecamatam malah biasa aja sejak anies ahok sama aja malah skrg enak transJ kbh banyak yg kesana ada jaklingko jg kl gak percaya lo jalan aja kesana minta dikocokin sm preman tnabang,0
1106,Aplikasi Jaklingko ini gokil sih kebantu banget gw buat transportasi hari2 Pak Anies penyelamat dompet gw,1
1107,Satu satunya penghuni tetap Terminal Bus Manggarai sekarang ini Mikrotrans JakLingko LSG 22007 PT Lestari Surya Gema Persada Gran Max 1 3 D with K3 DE Modiefied by Sugity Creative JAK 86 AC Rawamangun Manggarai,0
1108,Mkn menyesuaikan dengan program lain yg awalan Jak Jaklingko Jakprenuer G tau sy brapa yg beli rumah DP 0 g mengikuti sampean sepertinya sgt mengikuti Syaratnya penghasilan hinggal 14 juta brarti penghasilan 3 7 jt masih bisa kok mau daftar,0
1109,Transjakarta JKT Terima kasih atas tanggapannya mohon untuk di setiap pemberhentian bus Transjakarta atau jaklingko diberikan tanda atau sign untuk dilarang parkir agar tidak ada parkir sembarangan lagi,2
1110,Naik jaklingko 86 kenapa enak banget ya anjing,1
1111,alonely Nah Jaklingko ini harus di evaluasi Ga pernah pelan bawanya Cenderung grabak grubuk,2
1112,ketauan bgt firstimenya sampe salah ketik wkwk yg bner jaklingko alias jakarta keliling kota sotoy,0
1113,Supir Jaklingko JAK 44 trayek Andara Lenteng Agung Nopol B 2078 PV kebut kebutan penumpang naik belum duduk langsung gas sampai penumpang jatuh Penumpang mau turun sudah injak injak gas terus bikin takut penumpang,2
1114,Nah tapi kebutuhan pnp suka susah ditebak Misal mau ke SMP 8 artinya ga boleh naik LRT dong Mestinya dimatengin dulu baru implementasi Tarif jaklingko yg udah dr dulu pun jg cacat klo 1 Tap in BRT 2 Tap out TOB Jumbo Rp3 5rb 3 Tap in BRT 4 Tap out BRT Rp3 5rb pdhl lt 3jam,0
1115,Warga DKI atau pendatang di Jakarta Kalau naik angkutan umum sudah pernah pakai Jaklingko Jaklingko salah satu hasil kepemimpinan Anies Baswedan,0
1116,Bisa kok asal TOB kuning saya sering pakai 4C soalnya Klo dapet TOB kuning seneng Klo dapet TOB jumbo apess Soal khsus BRT itu hanya berlaku jika menggunakan app jaklingko,0
1117,Nyari kartu Jaklingko masih susah,2
1118,Tap out 8 15 tap in 8 20 sekarang bisa ya Soalnya saya disuruh nunggu 10 menit buat tap in lagi tuh padahal udah pake kartu jaklingko lho,0
1119,Buat yg sekali perjalanan butuh naik kereta lanjut TJ BRT dan lanjut lagi NBRT ini jadi dilematis Pake kartu Jaklingko ataupun bukan ga dapet tarif integrasi secara maksimal Harus milih bayar normal LRT MRT,0
1120,Refo Sebagai warga Jakarta beberapa hal yg dirasain 1 Pengelolaan bantuan pendidikan KJP dan KJMU lebih teratur ga cmn duit tp penerima bisa beli pangan murah 2 Transport umum Jaklingko yg dirasain bgt buat upgrade angkot 3 Revitalisasi taman dan ruang terbuka yg bikin lebih,0
1121,Bukan masalah mengharuskan untuk ganti kartu sih Kak Narasinya mungkin bisa ditambah kalau tarif integrasi goceng per tiga jam berlaku untuk pengguna kartu JakLingko,0
1122,Waduh ternyata bukan hanya jakarta saja ya yang hilang Jaklingko nya pun hilang,0
1123,oh beda ini udah 2 5 bulan jalan logo Jaklingko hilang dari postingan sosmed transum jakarta,0
1124,kalo edisi HUT ke 496 jakarta emang ga pake logo jaklingko ka dari guideline nya emang gitu aneh bukan,0
1125,mungkin alasannya berkaitan dengan kenapa logo JakLingko hilang dari postingan TJ MRTJ dan LRTJ,0
1126,Dan ya kadang pake kartu JakLingko pun kepotongnya tetep tarif normal kalau nge tap di TOB jumbo atau yang kuning bukan tarif integrasi,0
1127,ya betul rencana jalan nya nanti semuanya akan integrasi tarif dan payment oleh jaklingko perhitunan ongkos juga berdasar account base tapi entah kapan ini bisa terlaksana,0
1128,Reformasi di bus di Seoul dimulai th 2005 berasa dampaknya mulai di 2010 dstnya Jakarta mulai reformasi 2018 9 lewat Jaklingko ya mungkin utk kasus Jakarta kerasa dampak besarnya di 2028 9 kali haha Tp kalau kepala daerahnya macam PJ skrg ya jangan ngarep,0
1129,Transjakarta JalurCipinangElokStaKrlJatinegara Dilewati oleh JakLingko hanya menjadi percuma krn tidak ada stop utk JakLingko Bagaimana menyelesaikan masalah ini,2
1130,Iya makanya saya bilang kasihan yang bukan pemegang kartu JakLingko Sementara kartunya susah didapat,2
1131,iya gapapa ka gaada yang mengharuskan kaka ganti kartu kartu jaklingko TJ atau KUE biasa punya benefitnya sendiri sendiri,0
1132,ya iya tarif 5000 3 jam emang kartu jaklingko biru doang saya gak bilang KUE biasa dapet 5000 3 jam loh,0
1133,Reformasi besar2an transportasi publik di Seoul dimulai tahun 2005 an Pahit Macam skrg di Jakarta dgn Jaklingko nya Konversi dr ratusan koperasi usaha bus macam Kopaja Metromini KWK dll utk dijadikan dlm 1 sistem Kenapa bus dan bkn metro Krn bus menawarkan fleksibilitas,0
1134,Tapi yang tarif integrasi itu cuma yang pakai kartu JakLingko Kasihan yang masih pakai KUE biasa,0
1135,W kayanya telat ahahahah thx jaklingko,2
1136,ada chen naik jaklingko,0
1137,alonely Jaklingko Anies ya,0
1138,jaklingko kalo dibutuhin ga nongol kalo ga dibutuhin nongol seabrek,2
1139,Ga niatan pake terminal mas hehe Tinggal ubah aja sih peronnya Kan sayang terminal bagus2 ya moga aja direnov Kalo sekarang mungkin lebar 3 peron tsb terlalu sempit karna condong dulu untuk Metromini Mustinya sih disesuain 2 yang lebar untuk Metrotrans sisanya Jaklingko,0
1140,bang Transjakarta 1N blm muncul muncul dah di jaklingko tanah abang,0
1141,sebel dah sama penumpang jaklingko yang kalo duduk smpe ngengkang giturapetan dikit kek woey biar gak boros tempat kasian bgt yg mau naik dibilang gakmuat2 pdhl mah gak mau geser pas udh masuk angkot muat2 aja tuh jd pd geser2 keren supirnya gak langsung gas ngengg,2
1142,Gue mengiri sama Jaklingko jakarta pusat udah mah bersih dan emang keliatan modern aja,1
