ID,,Datetime,Tweet Id,Text,Username,Length,Label,Lang
1160,2785,2022-12-07 11:57:39+00:00,1600459520525840384,"@NarasiNewsroom Oooo jadi gitu, yang demo protes tolak KUHP = Teroris?? Goalnya itu ???
Waaoow",rama7dani,94,,
1161,2827,2022-12-07 11:13:55+00:00,1600448513904869376,@kompascom Terus yang kontra KUHP baru mau dicap pendukung teroris nih? Kok jadi bau tai ya...,diantaratitik,94,,
1162,3326,2022-12-07 04:33:56+00:00,1600347856594178049,"@PineksoRoyi1 @strike_bravo_b Receh, pake nunggu issue KUHP dan pengumuman ditempel spd motor.",Wawanda,94,,
1163,3432,2022-12-07 03:17:49+00:00,1600328698866978816,"Andai KUHP memfasilitasi hukuman kek gt, gw dukung deh... Lahini bikin aturan entah2... 😢😢😢",heztya,94,,
1164,3588,2022-12-06 22:42:59+00:00,1600259536585379840,@wirawanroviq @ChangeOrg_ID @PolJokesID Oh berarti KUHP revisi skrng sempurna? Gitu maksudnya?,tahuisipetasan_,94,,
1165,3664,2022-12-06 16:57:58+00:00,1600172710960562177,@TTermada Intinya sekarang adalah mari kita menikmati UU KUHP baru ini https://t.co/CrsLLPWUlM,viruskokrona,94,,
1166,4189,2022-12-06 08:39:39+00:00,1600047303842144256,@keuangannews_id Nggugat ke MK sama saja mengegoalkan atau menyetujui pengesahan KUHP tersebut,DirmanNuari,94,,
1167,592,2022-12-11 05:24:56+00:00,1601810241251082241,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
1168,621,2022-12-11 03:56:18+00:00,1601787936265351168,@irwanto_4li @panditfootball kalau di Indonesia bang Dodo bisa kena pasal Kuhp kumpul kebo tuh.,badboyz46c,95,,
1169,901,2022-12-10 10:51:11+00:00,1601529958605946881,@SantorinisSun Tapi setidaknya DPR melibatkan ahli hukum sewaktu membahas dan merencanakan KUHP,tigadewamania,95,,
1170,1103,2022-12-09 20:14:52+00:00,1601309423410229248,@sobat_anies manakah dari peserta pemilu 2024 yang tidak ikut ttd KUHP? https://t.co/LdlQpHPQ00,OkaSaptono2,95,,
1171,1151,2022-12-09 14:34:55+00:00,1601223874829783041,"@CNNIndonesia Korupsi pangkal utama, cabut KUHP dan buat menjadi UU hukuman mati para koruptor.",Zulkipl09282195,95,,
1172,1250,2022-12-09 11:26:05+00:00,1601176352866304000,@beni3bee @mouldie_sep kalo yg kuhp terbaru u fuck my son/daughter udah bisa dilaporin iyakan ?,Smellmeee,95,,
1173,1328,2022-12-09 09:52:11+00:00,1601152722446974976,"@LtdAkbar Wkwkwkk, nonton aja sambil gelar tiker Anies memimpin sementara KUHP baru diterapkan.",hanpriyo9,95,,
1174,1364,2022-12-09 08:31:08+00:00,1601132325425020929,Homan Sebut KUHP yang Baru Bikin Kepala Lapas Kaya Mendadak koq Bisa??? https://t.co/8vRO9sTi3Z,CH4__15R,95,,
1175,1515,2022-12-09 04:05:54+00:00,1601065575618600960,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
1176,1526,2022-12-09 04:04:02+00:00,1601065108578660352,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
1177,1978,2022-12-08 10:54:03+00:00,1600805903397433345,"Thread ini akan ku lanjut di kemudian hari, kalau-kalau mau membicarakan perihal KUHP ini lagi.",putribachrudin,95,,
1178,2072,2022-12-08 07:50:56+00:00,1600759821741219841,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
1179,2078,2022-12-08 07:48:35+00:00,1600759227207028737,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
1180,2359,2022-12-08 01:47:13+00:00,1600668286026649601,"@RamliRizal awas pak, menolak RKUHP yang sekarang dah jadi KUHP ntar dianggap tero loh hehehehe",abugroza,95,,
1181,2458,2022-12-07 23:47:50+00:00,1600638242381963265,"@henrysubiakto Lah namanya turis.
Datang cuma jalan2, mana mau ribet baca keseluruhan KUHP 😑😑",Doublehenry1,95,,
,2500,2022-12-07 22:26:39+00:00,1600617815337496576,@_BangFu Gue pikir ini artis2 bego yg ga ngerti apa2 atau bahkan gabaca isi ruu kuhp nya apa 🤣,akuthrashhh,95,,
,2814,2022-12-07 11:24:16+00:00,1600451118039203840,@hyhyj_oo Aowkwowk iya sih di kuhp ada penekanan kalo belajar gpp sih. Tapi tetep aja astagaaaa,Cherryfull29,95,,
,3110,2022-12-07 07:27:07+00:00,1600391439481200641,"Narasi 3: KUHP dulu ga sempurna karena udah tua loh. Nah yang ini?

Yang ini paripurnaaaaa

3/5",boreg8401,95,,
,3147,2022-12-07 07:00:24+00:00,1600384716519378944,"@KaredokLeunca__ Ini pasti pengalihan issue rezim terhadap pemberlakuan KUHP baru, kata kadrun.",aguswasita,95,,
,3172,2022-12-07 06:40:40+00:00,1600379750325055489,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
,3175,2022-12-07 06:38:51+00:00,1600379293749903360,@ataupah_frenky RKUHP yang baru sdh sangat ideal untuk menggantikan KUHP zaman kolonial Belanda,fenyanastasia96,95,,
,3182,2022-12-07 06:35:15+00:00,1600378385402073090,"@Nicho_Silalahi 28 ORANG ANGGOTA
PARLEMEN YANG HADIR
KOK BISA SYAH BEGITU
ITU UNDANG2 KUHP...
.",MataBathin6,95,,
,3193,2022-12-07 06:23:49+00:00,1600375509296513024,"@rrabbannii iyap tp bagus juga sih kl udh ada KUHP sendiri, sblmnya kann msh pake bekas belanda",kotakotuu,95,,
,3270,2022-12-07 05:12:49+00:00,1600357643050442752,@mediaindonesia Pesan yg mau disampaikan ke rakyat adalah bahwa penolak KUHP itu adalah teroris,Cipta_arum1,95,,
,3318,2022-12-07 04:38:09+00:00,1600348918910287874,"@MataNajwa Ada hubungannya ga sih sama kasus FS, kenapa KUHP  CEPET BANGET BURU BURU DI SAHKAN?",ArdianLupamandi,95,,
,3492,2022-12-07 02:09:12+00:00,1600311432868147200,"@littlevixen__ Kan ada MiChat,, amanlah kl pasangan lg bad mood,, drpd berurusan dg KUHP 🤣🤣🤣",Simbah2_Ganteng,95,,
,3829,2022-12-06 13:02:12+00:00,1600113377048608770,@DarsAlexandra1 Kemarin sudah dibahas bang sego. Sekarang lagi HOT; RKUHP disahkan menjadi KUHP,MYNasution2,95,,
,3983,2022-12-06 10:52:56+00:00,1600080845846740992,"catatan: kalo mau dudukin dpr, kita harus bikin surat pemberitahuan dulu biar gk kena kuhp baru",laethif,95,,
,4034,2022-12-06 10:06:50+00:00,1600069246809083904,"@Sam_Ardi Lah bener uga kan KUHP diubah ya lol 😂
Untung suda lulus (padahal bukan anak pidana)",sugarsinabowl,95,,
,4346,2022-12-06 06:33:49+00:00,1600015639174750208,"@cania_citta Di KUHP lama bisa dituntut juga, pasangan dari peselingkuh https://t.co/BvJclXyBk5",HaikhSmartikh,95,,
,187,2022-12-12 07:47:15+00:00,1602208445993979904,Pasal Penghinaan Presiden Dalam KUHP Berguna Untuk Melindungi Masyarakat https://t.co/KJxvn1OKK9,AndromedaRonal,96,,
,197,2022-12-12 07:12:32+00:00,1602199706238492673,"@hyang_wisnu @kemkominfo @jokowi @PlateJohnny Sosialisasi KUHP di Palembang. 
Mantap @kemkominfo",NabilaAr__,96,,
,299,2022-12-12 00:36:39+00:00,1602100079095341056,"@RaniKancana__ Kebayang ya bbrp tahun kedepan, para penyusun UU KUHP kena pasal yg mana ... 🤔🤫",sezer1405,96,,
,634,2022-12-11 03:32:54+00:00,1601782045679947777,@TeddGus Suatu saat KUHP yang baru ini akan menyentuh dirimu atau mungkin kolegamu baru tau rasa,Dadik53865539,96,,
,979,2022-12-10 04:45:30+00:00,1601437931906162688,@ruliemaulana @taufikbasari @arsul_sani @hincapandjaitan Takut sliwer sama kuhp yg masih berlaku,erasmus70,96,,
,1078,2022-12-09 23:45:39+00:00,1601362472266391552,@NarasiNewsroom Dengan di sahkan nya RUU KUHP baru anti korupsi hanya lip service semata @jokowi,Ryan_negros07,96,,
,1330,2022-12-09 09:46:36+00:00,1601151314884325376,"@lenterakas @VIVAcoid Sudah tau apa saja yg dipermasalahkan Bang Hotman ?, otak lu KUHP Sex aja.",Tester00280120,96,,
,1617,2022-12-09 02:24:47+00:00,1601040127844790272,"@sumptrealism Gasss angkut Kak...
Mumpung momennya pas, dlm rangka respon atas kebijakan KUHP 😌",AkalBuku,96,,
,1618,2022-12-09 02:24:42+00:00,1601040107619831808,"@hadifianwidjaja @mouldie_sep https://t.co/Qu04bPLSXA

Di bawah umur kena pasal UU PA bukan kuhp",tomahawkriders,96,,
,1830,2022-12-08 15:00:30+00:00,1600867925191426050,Bagusan makalah anak SMA daripada KUHP baru ini.. gak jelas gimana proses kajian ilmiah-nya.. 🤣,filantropium,96,,
,1831,2022-12-08 14:59:51+00:00,1600867759843254272,@YudiSet16452924 Sampun di baca blum pasal per pasal nya? Tau gak brp jumlah pasal di kuhp baru?,iramapanutan,96,,
,1890,2022-12-08 13:24:53+00:00,1600843860514439171,"@andikamalreza Sitisa kan temennya sistafsus milineal siangki yudistira, pantes dia endorse kuhp",Qshareina,96,,
,2000,2022-12-08 10:05:33+00:00,1600793695737249794,@Syarman59 Ya lah 77 tahun baru kali ini terwujud UU KUHP. Padahal udah dirancang sejak lama itu,fransiskusjurin,96,,
,2160,2022-12-08 06:14:20+00:00,1600735511710420992,@geloraco Menyindir diri sendiri dan atasannya bisa kena pasal penghinaan dalam UU KUHP terbaru?,the_kunma,96,,
,2250,2022-12-08 04:12:20+00:00,1600704808067137537,@gitaputrid KUHP disahkan melalui proses demokrasi kok narasinya matinya demokrasi. cacat nalar.,renpremana,96,,
,2497,2022-12-07 22:29:27+00:00,1600618519090978816,"@sbyfess Terapkan KUHP baru, mereka melalukan perencanaan jahat yang mengganggu ketertiban umum.",PakarKejiwaan,96,,
,2861,2022-12-07 10:32:13+00:00,1600438019387162624,"@ariel_heryanto gak nyampe otaknya mereka, Prof. Kebelet pengen ditulis sejarah, bagian dr KUHP.",mahabrother,96,,
,3142,2022-12-07 07:04:20+00:00,1600385706047655937,"Karena KUHP produk anak bangsa
#KUHPIndonesia
#SaveKPK
#HukumdanKeadilan https://t.co/dQ0PaTw16R",frida_oroh,96,,
,3181,2022-12-07 06:35:40+00:00,1600378489223643136,@andikamalreza Kwkwkw anggaran pemerintah dipakai untuk membayar seleb sebagai endorse kuhp 😅😅,goedenzonen,96,,
,3256,2022-12-07 05:24:16+00:00,1600360523035385857,@yusuf_dumdum Yg buat/menetapkan kuhp siapa Yg di bom siapa.. Sekali dayung 2-3 pulau terlampaui,FuahHuah,96,,
,3966,2022-12-06 11:02:06+00:00,1600083153908998148,@CNNIndonesia Untung Haann pa biyen kene guyon nde kosmu jek durung ono KUHP iki😭🙏🏻 @maulydew,chorryiga,96,,
,305,2022-12-12 00:15:07+00:00,1602094663086665728,"@LiviaHati_ smtr di KUHP baru, koruptor yg nyata-nyata rakus &amp; serakah dihukum cuma 3-4 tahun",_melody_mellow,97,,
,1459,2022-12-09 05:42:05+00:00,1601089780233957376,"@CNNIndonesia Yaudah kalau memang yakin dengan KUHP baru, kenapa harus baper dikritik orang luar.",monkey_in_black,97,,
,1926,2022-12-08 12:42:58+00:00,1600833311739256833,@matanya_bintang @mbah_pujonggo @_MbakSri_ Padahal ketentuan tsb sudah ada dalam KUHP sebelumnya.,Syarman59,97,,
,1939,2022-12-08 12:23:23+00:00,1600828386154147841,"@aniesbaswedan @NasDem Alhamdulillah dengan disahkannya UU KUHP, pak anies akan aman dari hinaan.",slideawayand,97,,
,2114,2022-12-08 07:11:27+00:00,1600749885061443584,@bimaprawira yg punya asumsi nolak kuhp otomatis disamain teroris fix otakmu terbalut jembut paus,dajjalbaikhati,97,,
,2363,2022-12-08 01:43:36+00:00,1600667379326808064,"@NarasiNewsroom Yeah namanya juga maling: lagi wabah nyolong UU Cilaka, lagi resesi nyolong KUHP.",ISalutem,97,,
,2609,2022-12-07 14:55:42+00:00,1600504329441792000,@SeputarTetangga ih tau ngak mba/mas sekarang udah bisa nuntut tetanggamu dengan KUHP yg baru loh,call_of_dean,97,,
,2664,2022-12-07 14:06:47+00:00,1600492018220027904,@tariqinaja @RichardPrasetya @AntoniusHavik Sbenernya itu kuhp baru juga cukup jelas ga si ? Wkwk,kelincisans,97,,
,2776,2022-12-07 12:10:37+00:00,1600462785200422912,@Drul_Arifin kamu mau kena KUHP versi terbaru kah njing?? ini sudah ku ss https://t.co/Sg11gMtFU2,fatrajunet,97,,
,3489,2022-12-07 02:10:44+00:00,1600311817271578624,@18fesss Terus juga sebagai anak hukum pasti tau kalo delik ini juga sudah ada kok di kuhp lama😁,yourhighnesc,97,,
,3595,2022-12-06 22:07:37+00:00,1600250635701522432,"Tak Percaya MK, Mahasiswa Ancam Demo Besar-besaran Tolak Pengesahan KUHP

https://t.co/dDdMPaYvt6",_melody_mellow,97,,
,4036,2022-12-06 10:01:40+00:00,1600067946289795073,Kalo kaya gini skripsian kita masi pake kuhp apa ganti bun? @1975nessie @luhkantra @pixieparasols,ranponyan,97,,
,30,2022-12-12 19:43:21+00:00,1602388658275094528,@Herwinwijaya14 @Didik_triyon0 @Box2BoxBola Tadi bilangnya kelaparan sekarang RUU KUHP gk nyambung,deny01184907,98,,
,230,2022-12-12 06:24:21+00:00,1602187582913228800,@hyang_wisnu @kemkominfo @jokowi @PlateJohnny bagus nih sosialisasi KUHP. @PlateJohnny @kemkominfo,Prabu_dasamuka,98,,
,656,2022-12-11 01:45:56+00:00,1601755129354813441,@TeddGus Di pikir yg nyusun bukan para ahli hukum apa ya?yg menyusun KUHP para profesor hukum lho.,jojo170280,98,,
,683,2022-12-11 00:13:06+00:00,1601731765655154689,@RanusKk07 @LaseApoyHBB @gibran_tweet @DivHumas_Polri @PoldaMetro KUHP baru bisa langsung di ciduk,Sengkunidoang,98,,
,873,2022-12-10 12:13:46+00:00,1601550740379807745,@geloraco Artinya Jangan Pilih semua Parpol donk...!??? Karna semua Parpol Menyetujui UU KUHP 😁🤣,Dorraemon_,98,,
,1007,2022-12-10 03:40:29+00:00,1601421570295025665,"@MataNajwa Perpindahan ibukota dgn sumber hukum baru KUHP NKRI,semoga tdk menjadi kedaulatan baru?",rpatriantobsc,98,,
,1540,2022-12-09 03:48:05+00:00,1601061092142170113,@erstevn @tehtareektigee @mixmaxerz @tanyarlfes Kuhp yg baru efektif berlakunya masih 3 tahun lagi,InvertedFede,98,,
,1552,2022-12-09 03:28:31+00:00,1601056167777947648,"@yudiharahap46 Itu kan udah di evaluasi di kuhp baru 
Pidana paling rendah sekarang jadi dua tahun",IqbalChikam,98,,
,1706,2022-12-09 00:06:37+00:00,1601005357329158144,@oivasdominic @miranghee @fafayukero @ItsHafidzAr_19 @guttenberch @WatchmenID Betul kuhp yang baru,erwintogar,98,,
,1902,2022-12-08 13:14:59+00:00,1600841370767609856,@anandabadudu agak aneh di ruu kuhp ada pasal anti zina yg harusnya didukung kalo emg ekstrim kiri,andreyzzzzss,98,,
,2080,2022-12-08 07:47:57+00:00,1600759070583320576,"@ataupah_frenky KUHP lebih dekat dengan junjungan filosofis Pancasila dan UUD, norma di masyarakat",fenyanastasia96,98,,
,2143,2022-12-08 06:33:19+00:00,1600740287340773376,@catreonot Cocoklogi tolol jelas2 terorisnya ada tulis pesan soal KUHP. MINIMAL BACA BERITA KONTOL,mhasan989898,98,,
,2688,2022-12-07 13:20:51+00:00,1600480460349788160,Hal ini menjadi salah satu urgensi pengesahan RUU KUHP. #YasonaSahkanRKUHP https://t.co/1UcdDeJBgq,corinasocialy,98,,
,2712,2022-12-07 13:10:16+00:00,1600477796375343105,Hal ini menjadi salah satu urgensi pengesahan RUU KUHP. #YasonaSahkanRKUHP https://t.co/evlQKM6QwU,Apede16,98,,
,2815,2022-12-07 11:21:53+00:00,1600450521831477248,@Reesty_Cayah Hmmm hari2 belakangan ini orang2 akan bicarakan terorisme ketimbang pengesahan KUHP?,agungpesisir,98,,
,3286,2022-12-07 05:01:41+00:00,1600354841293115392,@ahmadhnf85 @yusuf_dumdum Yg Tolak RUU kuhp dari Fraks pks juga iya.kan serrreemmma amaat pkss euy,Fadly_lurus,98,,
,3379,2022-12-07 03:53:58+00:00,1600337797092560896,"@mahabrother @VeronicaKoman Yg buat kuhp kan antek kapitalis, dan musuh besar mereka adalah.......",kimamugo,98,,
,3759,2022-12-06 14:05:55+00:00,1600129413114654725,@collegemenfess KUHP lama aja nggak hafal² amat.... taunya pembunuhan sm pembunuhan berencana mulu,NlNUNlNU,98,,
,3936,2022-12-06 11:22:10+00:00,1600088205017350145,@Affan79992133 Ferdy Sambo sudah boleh dikenakan atas pasal2 di KUHP itu.. https://t.co/Md4BjwjQf6,sinagano2,98,,
,3956,2022-12-06 11:09:42+00:00,1600085064783892480,"@Nicho_Silalahi KUHP bwat anggota DPR

Kalian
Udah
Hilang
Perasaan

Terhadap rakyat dan bangsa ini",okyike,98,,
,438,2022-12-11 11:43:16+00:00,1601905453612793858,"@hukummurphy @JurnalAkuntansi Adil kalo diartikan harus sama itu marxisme, kuhp baru ngelarang pak.",BacotCook,99,,
,1000,2022-12-10 04:02:11+00:00,1601427028355710976,@txtdaribandung Disidang gimana? Ini kan ngga masuk delik aduan KUHP? Paling sidang-sidang ala-ala?,JohanTenma,99,,
,1592,2022-12-09 02:43:18+00:00,1601044788886659078,@ra3an @KompasTV Tanpa kuhp pun mereka kena kok. Krn ada uu prajurit yg mengatur perbuatan asusila.,Reynoldprima,99,,
,2268,2022-12-08 03:48:14+00:00,1600698740972847104,@MataNajwa Hukuman minimal korupsi dari 4 tahun jadi 2 tahun yah? Apakah benar? Pasal 603 kuhp.baru,BintangDunia88,99,,
,2484,2022-12-07 23:04:05+00:00,1600627235786223617,"@aewin86 Pembenci Jokowi kenapa tolol-tolol, yang jelas Pak Jokowi tidak bisa menggunakan KUHP ini.",AGoeci,99,,
,2729,2022-12-07 12:59:10+00:00,1600475003354746880,Beberapa pasal ruukuhp yang gue analisa dan sudah di sah kan menjadi kuhp : https://t.co/FOn2zjOmjM,_____ripskuy,99,,
,2769,2022-12-07 12:20:56+00:00,1600465382183415808,"@CNNIndonesia Katanya ISIS mo bikin negara sendiri, ngapain mereka ngurusin KUHP negara lain ya? 🤔",ardezzo_r,99,,
,3332,2022-12-07 04:30:11+00:00,1.60035E+18,"@kemalpalevi Bukan tinggi rendahnya. Di KUHP baru ada metode perhitungannya, di KUHP lama tidak ada",wibowo074,99,,
,3473,2022-12-07 02:33:30+00:00,1600317546334670848,@naya_so_cute banyak pasal2 karet dan gak jelas dan merugikan yang disahin di UU KUHP yang baru nay,Arlecchiano,99,,
,3574,2022-12-06 23:27:57+00:00,1600270851256950784,"@wiuindonesia New KUHP be like: ""Siapa yg suruh kamu ngmng begitu, hah 🙂?"" https://t.co/8at4Y9ld7c",BenGzl3,99,,
,3596,2022-12-06 22:07:34+00:00,1600250623202852864,"Drama Sidang Pengesahan RUU KUHP,
Politikus PKS Gebrak Meja hingga Walkout

https://t.co/sRzNwKDup8",_melody_mellow,99,,
,3651,2022-12-06 17:45:07+00:00,1600184576365981696,"@18fesss Selagi gue blom baca keseluruhan isi KUHP terbaru ini, gue belum bisa menyimpulkan gmn gmn",snprty,99,,
,3748,2022-12-06 14:32:19+00:00,1600136054522408960,"@karimnas_ Di bawah KUHP baru, apakah twit seperti ini bakal dianggap penghinaan simbol negara? :((",Svarnadiputera,99,,
,405,2022-12-11 15:13:42+00:00,1601958411788120064,pak hakim berdasarkan kuhp kalo saya ngetweet eat the rich apakah saya akan masuk penjara #cumatanya,pointparticles,100,,
,1301,2022-12-09 10:34:38+00:00,1601163404777230336,@Kutang2tang @ganjarpranowo Setujuuuuhhh apalagi sekarang di kuhp baru hukuman koruptor cuma 4 tahun,dhlaksana,100,,
,1596,2022-12-09 02:37:32+00:00,1601043339012296705,"@alisyarief setahu saya PKS ikut menandatangani KUHP baru,  bukan menggugat. https://t.co/efEzXpFgew",wrahardian2,100,,
,1907,2022-12-08 13:08:06+00:00,1600839636242161664,"@_MbakSri_ Ketentuan ttg Zinah tsb sama dgn pasal 284 KUHP lama, cuma ditambah delict aduannya saja.",Syarman59,100,,
,1967,2022-12-08 11:18:20+00:00,1600812014699302913,@Eno_Bening Wiu wiu wiu.. Mungkin sekedar pengalihan isu dari pengesahan KUHP kemarin? Who knows? 😕,massudamn,100,,
,2298,2022-12-08 03:11:08+00:00,1600689406515744768,"@Fahrihamzah https://t.co/xx9QRXhlFv
Lha itu paraf semua, apa artinya semua setuju uu kuhp yg baru ?",ASugiantokizzer,100,,
,2369,2022-12-08 01:32:54+00:00,1600664683438288896,@hianggienabila @78Yudist @Askrlfess Headlinenya : KUHP Baru - Indonesia melarang seks diluar nikah.,javafeeds,100,,
,2401,2022-12-08 01:04:12+00:00,1600657464038342656,@kemkominfo terus melakukan sosialiasi Kitab Undang-Undang Hukum Pidana (KUHP) di Universitas Jambi.,Elbarak_,100,,
,2448,2022-12-07 23:58:26+00:00,1600640912836526080,"@Alpha_Phoenix__ @evylagi Lebih besar mana cuannya ? 

Amanin KUHP apa amanin Nataru (isu teroris) ?",obocha10,100,,
,2482,2022-12-07 23:07:07+00:00,1600627997152714752,@detikcom Ya gausah berbuat hal2 yg diatur dalam KUHP baru ini ajasik.... masalahnya dimana? 🤔😁✌🏻,p4piKRiS,100,,
,2962,2022-12-07 09:06:20+00:00,1600416405739868161,"KUHP Baru: Berisik Tengah Malam dan Ganggu Tetangga Bisa Didenda Rp 10 Juta

https://t.co/PBh1ahmWEj",_melody_mellow,100,,
,3772,2022-12-06 13:51:28+00:00,1600125773800935426,@Sam_Ardi ANYINK GUE PROPOSAL SEKARANG YAKALI MAU REVISI ITU KUHP baru😭😭😭😭😭  dri awal shiballll,jalsaengyeossda,100,,
,4299,2022-12-06 07:38:26+00:00,1600031899258191872,@bladestromm @Kimikk8 @senjatanuklir Dari dulu pelakor udah bisa dipidana kok dengan KUHP yang lama.,Jessenielle,100,,
,34,2022-12-12 18:34:23+00:00,1602371300269256704,@GarengHallu Gimana rasanya dilaporkan dikarenakan KUHP yg baru. Padahal sdh diingatkan untuk ditolak,PallakaGO,101,,
,84,2022-12-12 13:13:55+00:00,1602290651772485633,@hyang_wisnu @kemkominfo @PlateJohnny Mahasiswa harus bener-bener paham apa isi dari KUHP @kemkominfo,sanjijiwa22,101,,
,174,2022-12-12 08:29:08+00:00,1602218987160764416,"@SofiaAnanta2 Ya setuju, harus ada sosialisasi dari pemerintah agar masyarakat paham tentang isi KUHP",AuliaAzzahrah06,101,,
,721,2022-12-10 22:32:55+00:00,1601706552767164416,"@ditjen_imigrasi Cancelation di hotel lumayan, dan ketika ditanya alasannnya ya karena KUHP yg bru 😅",iWayanKarang,101,,
,734,2022-12-10 20:07:57+00:00,1601670073998970880,"@AREAJULID Travel warning this
Travel warning that

Sini naturalisasi, nyaleg, trus rubah tuh UU KUHP",sparovich,101,,
